iter	PRAUC:type=Classic	Logloss
884	0.6427018723	0.6518537109
885	0.6427135184	0.6518442691
886	0.6427316258	0.6518321438
887	0.6427400672	0.6518274481
888	0.6427491396	0.651813003
889	0.6427675256	0.6518013189
890	0.6427793467	0.6517889565
891	0.6427951323	0.651780665
892	0.6428088874	0.6517684143
893	0.6428290701	0.6517542359
894	0.6428375881	0.6517456097
895	0.6428544621	0.6517368529
896	0.6428813317	0.6517221442
897	0.6428945784	0.6517105515
898	0.6429063079	0.6517056012
899	0.642942344	0.6516904613
900	0.6429718866	0.6516765296
901	0.6429744904	0.6516673116
902	0.6429942728	0.6516557363
903	0.6430243992	0.6516466342
904	0.6430504951	0.6516359365
905	0.6430702257	0.6516254652
906	0.6430898529	0.6516172793
907	0.6430975007	0.6516130602
908	0.6431360901	0.6516021382
909	0.6431613199	0.651586698
910	0.6431738425	0.6515791478
911	0.6431908869	0.6515719406
912	0.6432025647	0.6515642167
913	0.6432204458	0.6515541731
914	0.6432411015	0.6515365131
915	0.643268338	0.6515198295
916	0.6432767933	0.6515141395
917	0.6432835472	0.6515020995
918	0.6432974797	0.6514897433
919	0.6433151975	0.65147971
920	0.6433446445	0.6514715999
921	0.6433663857	0.6514603888
922	0.6433732597	0.651440416
923	0.6433873017	0.6514297461
924	0.6434166815	0.6514164892
925	0.6434290176	0.6514078925
926	0.6434401942	0.6513965407
927	0.643453833	0.6513787527
928	0.6434745025	0.6513570951
929	0.6434976153	0.6513467656
930	0.6435079443	0.6513373321
931	0.6435229873	0.6513229531
932	0.643568883	0.6513090956
933	0.6435840223	0.6513032739
934	0.6435990463	0.6512955628
935	0.6436219512	0.6512867789
936	0.6436258255	0.6512781276
937	0.6436482091	0.6512701548
938	0.6436483758	0.6512624041
939	0.6436547846	0.6512550874
940	0.643660378	0.6512386315
941	0.6436771206	0.6512295283
942	0.643704269	0.6512219221
943	0.6437280879	0.6512142129
944	0.643747543	0.6511992663
945	0.643758423	0.6511838201
946	0.6437888833	0.6511728123
947	0.6438186624	0.6511528445
948	0.6438265887	0.6511433507
949	0.6438479409	0.6511254551
950	0.6438634715	0.6511131686
951	0.6438730539	0.6511073924
952	0.6438858039	0.6511008055
953	0.6439017277	0.6510929301
954	0.6439333187	0.6510811976
955	0.6439377116	0.6510687432
956	0.6439494583	0.6510619899
957	0.643974396	0.6510571469
958	0.6440040492	0.6510456405
959	0.6440248935	0.6510282685
960	0.6440365306	0.6510177096
961	0.6440438381	0.6510090912
962	0.6440575055	0.6509955761
963	0.6441009864	0.6509803879
964	0.6441187505	0.6509701778
965	0.6441395673	0.6509550675
966	0.644149066	0.6509482925
967	0.644157484	0.6509401522
968	0.6441909737	0.6509249199
969	0.6442069924	0.6509179485
970	0.6442360909	0.6509015464
971	0.6442443023	0.6508976379
972	0.644253322	0.6508871392
973	0.6442650792	0.6508798864
974	0.6442860302	0.650867616
975	0.6443059702	0.6508560856
976	0.6443288874	0.6508440953
977	0.6443441027	0.6508364449
978	0.6443564871	0.6508177803
979	0.6443744811	0.6508089437
980	0.6443883309	0.6508018925
981	0.6444223716	0.6507885428
982	0.6444381222	0.6507771384
983	0.6444593528	0.6507606085
984	0.6445085872	0.650744857
985	0.6445160027	0.650739592
986	0.6445293265	0.6507265003
987	0.6445642959	0.6507121881
988	0.6445855088	0.6506980364
989	0.6445964154	0.6506935322
990	0.6446200614	0.6506790465
991	0.6446250175	0.6506681708
992	0.6446452615	0.6506542422
993	0.6446757105	0.650633408
994	0.6446923238	0.6506226986
995	0.6447046546	0.6506127994
996	0.6447130379	0.6506051198
997	0.6447200471	0.6505955433
998	0.6447417936	0.6505827263
999	0.6447624576	0.6505655116
