iter	PRAUC:type=Classic	Logloss
884	0.6835393058	0.6272448023
885	0.6835615842	0.6272115205
886	0.6836080434	0.6271897472
887	0.6836430587	0.6271684701
888	0.6836901872	0.6271364276
889	0.6837645842	0.6270936929
890	0.6838073214	0.6270493247
891	0.6838535296	0.6270254765
892	0.6839088252	0.6269854187
893	0.6839514981	0.6269631991
894	0.6840262765	0.626925387
895	0.6840782211	0.6268922171
896	0.6841277665	0.6268627076
897	0.6842177582	0.6268345322
898	0.6842440691	0.626811075
899	0.6843348877	0.6267633845
900	0.6843718204	0.6267193058
901	0.6844552488	0.6266842727
902	0.684502735	0.6266550098
903	0.6845704124	0.6266187524
904	0.684656843	0.6265908
905	0.684691772	0.6265567937
906	0.6847366787	0.6265317239
907	0.6847754825	0.6264832987
908	0.6848132146	0.6264507112
909	0.6848233032	0.6264275347
910	0.6848860643	0.6263839743
911	0.6849448178	0.6263627632
912	0.6849957956	0.6263381009
913	0.6850334473	0.6263115332
914	0.6850736862	0.6262786221
915	0.6850897653	0.6262507246
916	0.6851369763	0.6262221199
917	0.6851565973	0.6261885363
918	0.6851965738	0.6261406266
919	0.6852400324	0.6261010115
920	0.6852999228	0.6260699522
921	0.6853395969	0.6260446657
922	0.6853717407	0.6260102425
923	0.6853965876	0.6259780444
924	0.6854352977	0.6259438374
925	0.6854746306	0.6259195923
926	0.685512182	0.6258919647
927	0.6855479631	0.6258609602
928	0.6855933841	0.625820802
929	0.6856467525	0.625791828
930	0.6857323333	0.6257581637
931	0.685756581	0.625753499
932	0.6857829338	0.62574279
933	0.6858364176	0.6256931823
934	0.6858312653	0.6256602951
935	0.6858442078	0.6256269314
936	0.6858757083	0.6255952414
937	0.6858957136	0.6255676703
938	0.6859403889	0.6255240202
939	0.6859409849	0.6254849385
940	0.6859742224	0.6254680817
941	0.6859821243	0.6254433275
942	0.68604737	0.625418522
943	0.6861002014	0.6253833785
944	0.6860861636	0.6253761266
945	0.6861243867	0.6253568279
946	0.6862360734	0.6253117566
947	0.6862822875	0.6252707764
948	0.6863176286	0.6252454584
949	0.6863469632	0.6252117143
950	0.6863843814	0.6251932527
951	0.6864772042	0.6251639466
952	0.6865045216	0.6251357322
953	0.6865100849	0.625130237
954	0.6865318377	0.6251076251
955	0.6865615546	0.6250799605
956	0.6866298025	0.6250498332
957	0.6866809309	0.6250188932
958	0.6867342939	0.6249851019
959	0.6867784434	0.6249635694
960	0.6868229087	0.6249233222
961	0.6868553622	0.6248967304
962	0.686893046	0.6248645914
963	0.6869675607	0.6248299521
964	0.6869888592	0.6247993755
965	0.6871017191	0.6247674849
966	0.6871312959	0.6247268043
967	0.6871895323	0.6246878403
968	0.687212668	0.6246634965
969	0.6872738613	0.6246302099
970	0.6872840311	0.6246142077
971	0.687304953	0.6245790161
972	0.6873421275	0.624541879
973	0.6874025175	0.6245097354
974	0.6874433166	0.6244787797
975	0.6874867856	0.6244550857
976	0.6875675969	0.6244183444
977	0.6876276066	0.6243733284
978	0.6876757226	0.6243404646
979	0.6876921218	0.6243058858
980	0.687816125	0.6242676744
981	0.687837824	0.6242398426
982	0.687888068	0.624212791
983	0.6879185668	0.6241859801
984	0.6879995046	0.6241558922
985	0.6880428568	0.6241250456
986	0.6880553357	0.6240840262
987	0.688119102	0.6240578039
988	0.6881572165	0.6240285299
989	0.6881819069	0.6240015281
990	0.6882056454	0.6239839344
991	0.6882337957	0.6239551034
992	0.6882895784	0.6239281157
993	0.6883533654	0.6239029671
994	0.6884283892	0.6238669239
995	0.68843654	0.6238640943
996	0.6884975245	0.6238280392
997	0.6885225638	0.6237933271
998	0.6885601915	0.6237642352
999	0.6885961987	0.6237381921
